IncidentKey,IncidentId,CreatedAtUTC,AcknowledgedAtUTC,TriagedAtUTC,ContainedAtUTC,ResolvedAtUTC,ClosedAtUTC,CreatedDateKey,CreatedTimeKey,SourceProductKey,AssetKey,DetectionRuleKey,SeverityKey,StatusKey,AnalystKey,ClassificationKey,SLAKey,AlertKey,IncidentCount,RiskScore,AcknowledgementMinutes,TriageMinutes,ContainmentMinutes,ResolutionMinutes,RecoveryMinutes,IsEscalated,IsReopened,IsFalsePositive,SLAOverallMet,DataClassification
2854,INC-00002854,2025-03-05T10:48:51Z,2025-03-05T11:09:51Z,2025-03-05T11:25:51Z,2025-03-05T13:19:51Z,2025-03-05T18:12:51Z,2025-03-05T23:08:51Z,20250305,1045,6,88,12,3,5,6,2,3,6360,1,71.1,21.0,37.0,151.0,444.0,296.0,False,False,True,True,SYNTHETIC_DEMO_DATA
2855,INC-00002855,2026-05-25T17:13:12Z,2026-05-25T17:38:12Z,2026-05-25T18:13:12Z,2026-05-25T20:18:12Z,2026-05-25T21:55:12Z,,20260525,1710,7,181,20,1,4,15,2,1,8186,1,47.1,25.0,60.0,185.0,282.0,,False,False,True,True,SYNTHETIC_DEMO_DATA
2856,INC-00002856,2025-09-30T16:22:22Z,2025-09-30T16:33:22Z,2025-09-30T16:50:22Z,2025-09-30T18:27:22Z,2025-09-30T21:08:22Z,,20250930,1620,4,89,26,3,4,10,1,3,7183,1,62.2,11.0,28.0,125.0,286.0,,False,False,False,True,SYNTHETIC_DEMO_DATA
2857,INC-00002857,2026-02-03T06:05:05Z,2026-02-03T06:49:05Z,2026-02-03T07:00:05Z,2026-02-03T09:52:05Z,2026-02-03T10:51:05Z,2026-02-03T20:52:05Z,20260203,605,7,37,41,2,5,2,1,2,15738,1,54.4,44.0,55.0,227.0,286.0,601.0,False,False,False,True,SYNTHETIC_DEMO_DATA
2858,INC-00002858,2026-07-03T09:46:52Z,2026-07-03T10:02:52Z,2026-07-03T10:38:52Z,2026-07-03T11:09:52Z,2026-07-03T12:42:52Z,2026-07-03T18:41:52Z,20260703,945,2,42,4,3,5,14,1,3,3260,1,75.9,16.0,52.0,83.0,176.0,359.0,False,False,False,True,SYNTHETIC_DEMO_DATA
2859,INC-00002859,2025-08-27T07:47:57Z,2025-08-27T13:23:57Z,2025-08-27T14:03:57Z,2025-08-27T14:59:57Z,2025-08-27T18:20:57Z,2025-08-28T02:08:57Z,20250827,745,2,145,31,2,5,6,3,2,5826,1,56.6,336.0,376.0,432.0,633.0,468.0,False,False,True,False,SYNTHETIC_DEMO_DATA
2860,INC-00002860,2025-10-07T09:42:30Z,2025-10-07T09:51:30Z,2025-10-07T10:03:30Z,2025-10-07T11:01:30Z,2025-10-07T12:19:30Z,2025-10-07T21:17:30Z,20251007,940,4,64,9,4,5,1,1,4,3334,1,100,9.0,21.0,79.0,157.0,538.0,True,False,False,True,SYNTHETIC_DEMO_DATA
2861,INC-00002861,2026-04-17T17:05:51Z,2026-04-17T18:21:51Z,2026-04-17T18:34:51Z,2026-04-17T20:07:51Z,2026-04-17T21:20:51Z,2026-04-18T06:33:51Z,20260417,1705,7,185,11,1,5,9,2,1,4697,1,50.7,76.0,89.0,182.0,255.0,553.0,False,False,True,True,SYNTHETIC_DEMO_DATA
2862,INC-00002862,2025-06-26T12:03:14Z,2025-06-26T12:19:14Z,2025-06-26T12:28:14Z,2025-06-26T13:33:14Z,2025-06-26T22:53:14Z,2025-06-27T10:00:14Z,20250626,1200,4,109,27,1,5,2,3,1,11436,1,39.1,16.0,25.0,90.0,650.0,667.0,False,True,True,True,SYNTHETIC_DEMO_DATA
2863,INC-00002863,2025-02-19T18:49:36Z,2025-02-19T19:13:36Z,2025-02-19T19:40:36Z,2025-02-19T20:11:36Z,2025-02-19T22:39:36Z,2025-02-20T01:59:36Z,20250219,1845,1,212,17,1,5,13,1,1,17339,1,48.4,24.0,51.0,82.0,230.0,200.0,False,False,False,True,SYNTHETIC_DEMO_DATA
2864,INC-00002864,2025-12-01T14:20:59Z,2025-12-01T15:05:59Z,2025-12-01T15:42:59Z,,,,20251201,1420,2,201,31,1,2,6,0,1,13091,1,35.0,45.0,82.0,,,,False,False,False,False,SYNTHETIC_DEMO_DATA
2865,INC-00002865,2026-02-21T04:04:15Z,2026-02-21T04:08:15Z,2026-02-21T04:25:15Z,2026-02-21T05:48:15Z,2026-02-21T06:42:15Z,2026-02-21T09:43:15Z,20260221,400,7,219,45,3,5,1,1,3,8128,1,69.1,4.0,21.0,104.0,158.0,181.0,False,False,False,True,SYNTHETIC_DEMO_DATA
2866,INC-00002866,2025-06-11T10:20:27Z,2025-06-11T10:30:27Z,2025-06-11T11:44:27Z,2025-06-11T12:07:27Z,2025-06-11T15:15:27Z,2025-06-11T15:30:27Z,20250611,1020,1,27,37,3,5,12,1,3,9797,1,59.2,10.0,84.0,107.0,295.0,15.0,False,False,False,True,SYNTHETIC_DEMO_DATA
2867,INC-00002867,2026-07-26T21:51:01Z,2026-07-26T22:12:01Z,2026-07-26T22:23:01Z,,,,20260726,2150,6,86,17,1,2,3,0,1,12860,1,45.7,21.0,32.0,,,,False,False,False,False,SYNTHETIC_DEMO_DATA
2868,INC-00002868,2025-07-18T02:44:47Z,2025-07-18T02:59:47Z,2025-07-18T03:34:47Z,2025-07-18T04:03:47Z,2025-07-18T05:49:47Z,2025-07-18T08:22:47Z,20250718,240,3,191,32,3,5,16,3,3,17249,1,71.7,15.0,50.0,79.0,185.0,153.0,False,False,True,True,SYNTHETIC_DEMO_DATA
2869,INC-00002869,2025-03-02T14:59:56Z,2025-03-02T15:33:56Z,2025-03-02T15:50:56Z,2025-03-02T16:09:56Z,2025-03-02T19:27:56Z,2025-03-03T06:12:56Z,20250302,1455,6,137,5,1,5,7,1,1,1572,1,34.4,34.0,51.0,70.0,268.0,645.0,False,False,False,True,SYNTHETIC_DEMO_DATA
2870,INC-00002870,2025-08-06T15:56:57Z,2025-08-06T16:16:57Z,2025-08-06T17:22:57Z,2025-08-06T18:37:57Z,2025-08-06T21:57:57Z,2025-08-07T06:48:57Z,20250806,1555,2,55,31,2,5,1,1,2,11073,1,54.8,20.0,86.0,161.0,361.0,531.0,False,False,False,True,SYNTHETIC_DEMO_DATA
2871,INC-00002871,2025-06-26T14:24:57Z,2025-06-26T14:36:57Z,2025-06-26T15:02:57Z,2025-06-26T18:46:57Z,2025-06-27T09:43:57Z,2025-06-27T19:52:57Z,20250626,1420,6,147,33,2,5,12,1,2,13527,1,62.2,12.0,38.0,262.0,1159.0,609.0,True,False,False,True,SYNTHETIC_DEMO_DATA
2872,INC-00002872,2025-08-24T10:20:29Z,2025-08-24T10:29:29Z,2025-08-24T10:45:29Z,2025-08-24T11:23:29Z,2025-08-24T13:00:29Z,2025-08-24T16:41:29Z,20250824,1020,1,200,35,3,5,6,3,3,13362,1,67.9,9.0,25.0,63.0,160.0,221.0,False,False,True,True,SYNTHETIC_DEMO_DATA
2873,INC-00002873,2025-07-18T17:08:58Z,2025-07-18T17:27:58Z,2025-07-18T17:39:58Z,2025-07-18T18:25:58Z,2025-07-18T19:24:58Z,,20250718,1705,1,30,33,2,4,16,1,2,11819,1,54.8,19.0,31.0,77.0,136.0,,False,False,False,True,SYNTHETIC_DEMO_DATA
2874,INC-00002874,2025-08-26T17:25:02Z,2025-08-26T17:45:02Z,2025-08-26T18:12:02Z,2025-08-26T22:38:02Z,2025-08-27T01:54:02Z,2025-08-27T03:01:02Z,20250826,1725,7,36,18,1,5,8,1,1,7912,1,29.0,20.0,47.0,313.0,509.0,67.0,False,False,False,True,SYNTHETIC_DEMO_DATA
2875,INC-00002875,2025-11-06T12:35:51Z,2025-11-06T13:39:51Z,2025-11-06T13:47:51Z,2025-11-06T15:00:51Z,2025-11-07T03:52:51Z,2025-11-07T13:44:51Z,20251106,1235,5,87,37,1,5,1,1,1,11432,1,48.9,64.0,72.0,145.0,917.0,592.0,False,False,False,True,SYNTHETIC_DEMO_DATA
2876,INC-00002876,2026-03-17T06:29:43Z,2026-03-17T08:01:43Z,2026-03-17T08:19:43Z,2026-03-17T10:43:43Z,2026-03-17T12:11:43Z,2026-03-17T14:16:43Z,20260317,625,4,194,40,2,5,13,1,2,11614,1,61.1,92.0,110.0,254.0,342.0,125.0,False,False,False,True,SYNTHETIC_DEMO_DATA
2877,INC-00002877,2025-02-15T11:03:28Z,2025-02-15T11:05:28Z,2025-02-15T12:02:28Z,2025-02-15T13:10:28Z,2025-02-15T14:46:28Z,2025-02-16T00:01:28Z,20250215,1100,7,85,14,3,5,7,1,3,2696,1,62.1,2.0,59.0,127.0,223.0,555.0,False,False,False,True,SYNTHETIC_DEMO_DATA
2878,INC-00002878,2025-10-12T15:53:50Z,2025-10-12T15:58:50Z,2025-10-12T16:02:50Z,2025-10-12T18:29:50Z,2025-10-12T18:52:50Z,,20251012,1550,3,11,40,4,4,1,1,4,12316,1,92.7,5.0,9.0,156.0,179.0,,True,False,False,True,SYNTHETIC_DEMO_DATA
2879,INC-00002879,2025-10-03T07:26:07Z,2025-10-03T07:45:07Z,2025-10-03T08:10:07Z,2025-10-03T09:13:07Z,2025-10-03T09:53:07Z,2025-10-03T13:24:07Z,20251003,725,5,118,39,2,5,10,4,2,14365,1,61.5,19.0,44.0,107.0,147.0,211.0,False,False,False,True,SYNTHETIC_DEMO_DATA
2880,INC-00002880,2026-03-13T06:39:39Z,2026-03-13T06:48:39Z,2026-03-13T07:01:39Z,2026-03-13T09:16:39Z,2026-03-13T16:16:39Z,2026-03-13T18:50:39Z,20260313,635,2,129,41,1,5,2,1,1,6250,1,41.0,9.0,22.0,157.0,577.0,154.0,False,False,False,True,SYNTHETIC_DEMO_DATA
2881,INC-00002881,2025-02-02T17:33:00Z,2025-02-02T18:11:00Z,2025-02-02T19:13:00Z,2025-02-02T20:57:00Z,2025-02-03T00:47:00Z,2025-02-03T04:15:00Z,20250202,1730,3,23,1,2,5,14,1,2,9439,1,69.8,38.0,100.0,204.0,434.0,208.0,False,False,False,True,SYNTHETIC_DEMO_DATA
2882,INC-00002882,2025-08-04T15:08:37Z,2025-08-04T15:16:37Z,2025-08-04T15:27:37Z,2025-08-04T19:27:37Z,2025-08-05T02:31:37Z,2025-08-05T10:57:37Z,20250804,1505,1,222,11,1,5,6,4,1,2236,1,59.7,8.0,19.0,259.0,683.0,506.0,True,False,False,True,SYNTHETIC_DEMO_DATA
2883,INC-00002883,2025-06-12T23:06:41Z,2025-06-12T23:10:41Z,2025-06-13T00:41:41Z,2025-06-13T07:47:41Z,2025-06-13T12:16:41Z,2025-06-13T22:17:41Z,20250612,2305,1,220,2,2,5,18,1,2,16774,1,51.2,4.0,95.0,521.0,790.0,601.0,False,False,False,True,SYNTHETIC_DEMO_DATA
2884,INC-00002884,2025-08-06T11:23:55Z,2025-08-06T12:41:55Z,2025-08-06T13:09:55Z,2025-08-06T14:36:55Z,2025-08-07T19:04:55Z,,20250806,1120,7,56,45,1,4,10,3,1,3590,1,37.6,78.0,106.0,193.0,1901.0,,False,False,True,True,SYNTHETIC_DEMO_DATA
2885,INC-00002885,2026-07-05T17:55:02Z,2026-07-05T18:30:02Z,2026-07-05T18:47:02Z,,,,20260705,1755,2,160,25,2,2,4,0,2,12914,1,51.6,35.0,52.0,,,,False,False,False,False,SYNTHETIC_DEMO_DATA
2886,INC-00002886,2025-03-28T13:24:07Z,2025-03-28T13:37:07Z,2025-03-28T14:01:07Z,2025-03-28T14:36:07Z,2025-03-28T15:05:07Z,2025-03-28T15:42:07Z,20250328,1320,6,80,10,5,5,18,4,5,631,1,99.0,13.0,37.0,72.0,101.0,37.0,True,False,False,False,SYNTHETIC_DEMO_DATA
2887,INC-00002887,2025-08-25T17:07:19Z,2025-08-25T17:21:19Z,2025-08-25T17:52:19Z,2025-08-25T18:20:19Z,2025-08-26T01:18:19Z,2025-08-26T08:46:19Z,20250825,1705,3,223,1,2,5,8,1,2,5274,1,51.1,14.0,45.0,73.0,491.0,448.0,False,False,False,True,SYNTHETIC_DEMO_DATA
2888,INC-00002888,2025-11-01T07:52:33Z,2025-11-01T08:17:33Z,2025-11-01T08:28:33Z,2025-11-01T09:13:33Z,2025-11-01T12:57:33Z,,20251101,750,4,161,28,3,4,2,2,3,14603,1,61.5,25.0,36.0,81.0,305.0,,False,False,True,True,SYNTHETIC_DEMO_DATA
2889,INC-00002889,2025-11-05T09:57:45Z,2025-11-05T10:17:45Z,2025-11-05T11:06:45Z,2025-11-05T12:03:45Z,2025-11-05T13:34:45Z,2025-11-05T22:09:45Z,20251105,955,6,150,41,3,5,13,1,3,2171,1,74.1,20.0,69.0,126.0,217.0,515.0,False,False,False,True,SYNTHETIC_DEMO_DATA
2890,INC-00002890,2025-05-04T00:58:19Z,2025-05-04T01:36:19Z,2025-05-04T02:06:19Z,2025-05-04T03:40:19Z,2025-05-04T08:48:19Z,2025-05-04T12:58:19Z,20250504,55,2,189,14,1,5,4,4,1,8767,1,23.0,38.0,68.0,162.0,470.0,250.0,False,False,False,True,SYNTHETIC_DEMO_DATA
2891,INC-00002891,2025-02-26T15:54:45Z,2025-02-26T16:04:45Z,2025-02-26T16:27:45Z,2025-02-26T23:48:45Z,2025-02-27T07:17:45Z,2025-02-27T13:57:45Z,20250226,1550,6,129,31,1,5,15,1,1,14816,1,33.1,10.0,33.0,474.0,923.0,400.0,False,False,False,True,SYNTHETIC_DEMO_DATA
2892,INC-00002892,2025-11-26T18:30:29Z,2025-11-26T18:52:29Z,2025-11-26T18:56:29Z,2025-11-26T20:09:29Z,2025-11-27T04:14:29Z,2025-11-27T05:25:29Z,20251126,1830,2,201,37,3,5,10,1,3,11890,1,71.6,22.0,26.0,99.0,584.0,71.0,False,False,False,True,SYNTHETIC_DEMO_DATA
2893,INC-00002893,2025-03-17T22:42:45Z,2025-03-17T23:29:45Z,2025-03-17T23:36:45Z,2025-03-18T00:28:45Z,2025-03-18T06:13:45Z,2025-03-18T16:56:45Z,20250317,2240,6,119,4,3,5,3,3,3,711,1,84.8,47.0,54.0,106.0,451.0,643.0,True,False,True,True,SYNTHETIC_DEMO_DATA
2894,INC-00002894,2025-07-15T22:25:20Z,2025-07-15T22:50:20Z,2025-07-15T23:16:20Z,,,,20250715,2225,5,101,1,2,2,13,0,2,1852,1,55.0,25.0,51.0,,,,False,False,False,False,SYNTHETIC_DEMO_DATA
2895,INC-00002895,2026-06-02T09:11:09Z,2026-06-02T09:45:09Z,2026-06-02T10:00:09Z,2026-06-02T12:02:09Z,2026-06-02T14:04:09Z,2026-06-02T20:13:09Z,20260602,910,5,161,33,1,5,5,1,1,14065,1,28.6,34.0,49.0,171.0,293.0,369.0,False,False,False,True,SYNTHETIC_DEMO_DATA
2896,INC-00002896,2025-10-18T14:53:45Z,2025-10-18T15:17:45Z,2025-10-18T15:48:45Z,2025-10-18T16:59:45Z,2025-10-18T17:50:45Z,,20251018,1450,6,109,4,4,4,1,3,4,14475,1,99.8,24.0,55.0,126.0,177.0,,True,False,True,True,SYNTHETIC_DEMO_DATA
2897,INC-00002897,2026-03-10T05:34:09Z,2026-03-10T06:07:09Z,2026-03-10T06:17:09Z,2026-03-10T07:21:09Z,2026-03-10T10:04:09Z,2026-03-10T20:31:09Z,20260310,530,2,240,45,1,5,9,1,1,6838,1,46.5,33.0,43.0,107.0,270.0,627.0,False,False,False,True,SYNTHETIC_DEMO_DATA
2898,INC-00002898,2025-09-29T19:53:03Z,2025-09-29T22:02:03Z,2025-09-29T22:33:03Z,2025-09-30T02:00:03Z,2025-09-30T03:48:03Z,,20250929,1950,6,178,3,1,4,2,1,1,6598,1,36.8,129.0,160.0,367.0,475.0,,False,False,False,True,SYNTHETIC_DEMO_DATA
2899,INC-00002899,2026-03-28T17:29:15Z,2026-03-28T17:41:15Z,2026-03-28T18:01:15Z,2026-03-28T19:44:15Z,2026-03-28T23:11:15Z,,20260328,1725,3,163,29,3,4,15,1,3,9316,1,75.6,12.0,32.0,135.0,342.0,,False,False,False,True,SYNTHETIC_DEMO_DATA
2900,INC-00002900,2026-05-27T18:28:11Z,2026-05-27T18:34:11Z,2026-05-27T19:16:11Z,2026-05-27T19:24:11Z,2026-05-28T01:34:11Z,2026-05-28T12:24:11Z,20260527,1825,4,208,39,2,5,7,1,2,1120,1,59.9,6.0,48.0,56.0,426.0,650.0,False,False,False,True,SYNTHETIC_DEMO_DATA
2901,INC-00002901,2025-07-17T14:14:21Z,2025-07-17T14:43:21Z,2025-07-17T14:48:21Z,2025-07-17T15:39:21Z,2025-07-17T21:45:21Z,2025-07-18T08:55:21Z,20250717,1410,7,100,7,1,5,17,2,1,17965,1,47.5,29.0,34.0,85.0,451.0,670.0,False,False,True,True,SYNTHETIC_DEMO_DATA
2902,INC-00002902,2026-01-29T09:22:44Z,2026-01-29T09:40:44Z,2026-01-29T10:19:44Z,2026-01-29T11:15:44Z,2026-01-29T12:29:44Z,2026-01-29T23:17:44Z,20260129,920,3,144,16,2,5,11,1,2,4648,1,40.8,18.0,57.0,113.0,187.0,648.0,False,False,False,True,SYNTHETIC_DEMO_DATA
2903,INC-00002903,2025-10-07T16:00:30Z,2025-10-07T16:38:30Z,2025-10-07T17:06:30Z,2025-10-07T18:06:30Z,2025-10-07T21:05:30Z,,20251007,1600,5,148,9,1,4,3,1,1,2972,1,35.5,38.0,66.0,126.0,305.0,,False,False,False,True,SYNTHETIC_DEMO_DATA
2904,INC-00002904,2026-02-06T16:16:51Z,2026-02-06T16:40:51Z,2026-02-06T17:16:51Z,2026-02-06T17:38:51Z,2026-02-07T03:53:51Z,2026-02-07T04:56:51Z,20260206,1615,4,129,15,1,5,14,4,1,16070,1,51.6,24.0,60.0,82.0,697.0,63.0,True,False,False,True,SYNTHETIC_DEMO_DATA
2905,INC-00002905,2026-06-16T10:47:03Z,2026-06-16T11:06:03Z,2026-06-16T12:47:03Z,2026-06-16T14:29:03Z,2026-06-16T15:43:03Z,2026-06-16T20:31:03Z,20260616,1045,3,23,20,1,5,7,1,1,2165,1,52.5,19.0,120.0,222.0,296.0,288.0,False,False,False,True,SYNTHETIC_DEMO_DATA
2906,INC-00002906,2025-11-19T14:36:04Z,2025-11-19T14:58:04Z,2025-11-19T15:12:04Z,2025-11-19T17:14:04Z,2025-11-20T02:06:04Z,2025-11-20T02:22:04Z,20251119,1435,6,83,39,2,5,1,1,2,1129,1,54.2,22.0,36.0,158.0,690.0,16.0,False,False,False,True,SYNTHETIC_DEMO_DATA
2907,INC-00002907,2025-09-09T13:36:57Z,2025-09-09T13:41:57Z,2025-09-09T13:53:57Z,2025-09-09T16:23:57Z,2025-09-10T02:20:57Z,2025-09-10T02:58:57Z,20250909,1335,3,154,40,1,5,11,4,1,9342,1,39.7,5.0,17.0,167.0,764.0,38.0,False,False,False,True,SYNTHETIC_DEMO_DATA
2908,INC-00002908,2025-12-13T18:09:13Z,2025-12-13T20:15:13Z,2025-12-13T20:32:13Z,2025-12-13T23:52:13Z,2025-12-14T06:51:13Z,2025-12-14T07:21:13Z,20251213,1805,2,77,11,1,5,4,1,1,155,1,49.1,126.0,143.0,343.0,762.0,30.0,False,False,False,True,SYNTHETIC_DEMO_DATA
2909,INC-00002909,2026-03-02T10:33:19Z,2026-03-02T11:45:19Z,2026-03-02T12:16:19Z,2026-03-02T14:59:19Z,2026-03-02T15:41:19Z,2026-03-02T19:34:19Z,20260302,1030,2,82,37,2,5,16,1,2,7726,1,55.0,72.0,103.0,266.0,308.0,233.0,False,False,False,True,SYNTHETIC_DEMO_DATA
2910,INC-00002910,2025-06-07T15:36:11Z,2025-06-07T15:49:11Z,2025-06-07T16:04:11Z,2025-06-07T17:13:11Z,2025-06-07T19:14:11Z,2025-06-08T01:30:11Z,20250607,1535,2,143,17,2,5,9,1,2,2955,1,46.9,13.0,28.0,97.0,218.0,376.0,False,False,False,True,SYNTHETIC_DEMO_DATA
2911,INC-00002911,2025-05-29T13:53:05Z,2025-05-29T14:00:05Z,2025-05-29T14:07:05Z,2025-05-29T15:05:05Z,2025-05-29T19:43:05Z,2025-05-30T00:15:05Z,20250529,1350,1,114,41,2,5,2,3,2,17728,1,60.2,7.0,14.0,72.0,350.0,272.0,False,False,True,True,SYNTHETIC_DEMO_DATA
2912,INC-00002912,2026-05-19T17:53:40Z,2026-05-19T18:16:40Z,2026-05-19T18:34:40Z,2026-05-19T18:53:40Z,2026-05-19T23:15:40Z,2026-05-20T10:52:40Z,20260519,1750,7,193,29,1,5,12,1,1,17896,1,31.4,23.0,41.0,60.0,322.0,697.0,False,False,False,True,SYNTHETIC_DEMO_DATA
2913,INC-00002913,2025-12-12T08:48:09Z,2025-12-12T08:53:09Z,2025-12-12T09:27:09Z,2025-12-12T13:12:09Z,2025-12-12T17:08:09Z,,20251212,845,7,190,17,2,4,6,1,2,14018,1,56.4,5.0,39.0,264.0,500.0,,False,False,False,True,SYNTHETIC_DEMO_DATA
2914,INC-00002914,2026-06-26T17:29:53Z,2026-06-26T17:43:53Z,2026-06-26T18:30:53Z,2026-06-26T20:01:53Z,2026-06-26T20:38:53Z,2026-06-27T05:56:53Z,20260626,1725,7,3,10,3,5,18,1,3,8207,1,63.5,14.0,61.0,152.0,189.0,558.0,False,False,False,True,SYNTHETIC_DEMO_DATA
2915,INC-00002915,2026-02-01T06:43:51Z,2026-02-01T07:20:51Z,2026-02-01T07:32:51Z,2026-02-01T11:14:51Z,2026-02-01T18:32:51Z,2026-02-02T01:24:51Z,20260201,640,2,105,17,1,5,9,2,1,17177,1,51.9,37.0,49.0,271.0,709.0,412.0,True,True,True,True,SYNTHETIC_DEMO_DATA
2916,INC-00002916,2025-09-14T13:21:55Z,2025-09-14T13:45:55Z,2025-09-14T14:10:55Z,2025-09-14T15:06:55Z,2025-09-14T17:35:55Z,2025-09-14T23:50:55Z,20250914,1320,4,111,15,1,5,2,3,1,10891,1,37.2,24.0,49.0,105.0,254.0,375.0,False,False,True,True,SYNTHETIC_DEMO_DATA
2917,INC-00002917,2026-03-24T09:26:19Z,2026-03-24T10:39:19Z,2026-03-24T10:58:19Z,2026-03-24T12:15:19Z,2026-03-24T20:22:19Z,2026-03-25T07:28:19Z,20260324,925,7,105,45,2,5,14,3,2,7826,1,55.4,73.0,92.0,169.0,656.0,666.0,False,False,True,True,SYNTHETIC_DEMO_DATA
2918,INC-00002918,2025-11-17T09:13:26Z,2025-11-17T09:28:26Z,2025-11-17T09:47:26Z,2025-11-17T15:34:26Z,2025-11-17T16:18:26Z,2025-11-18T02:32:26Z,20251117,910,7,178,27,4,5,9,1,4,7536,1,94.4,15.0,34.0,381.0,425.0,614.0,True,False,False,False,SYNTHETIC_DEMO_DATA
2919,INC-00002919,2026-02-27T19:26:28Z,2026-02-27T19:35:28Z,2026-02-27T20:06:28Z,2026-02-27T20:48:28Z,2026-02-27T22:52:28Z,,20260227,1925,6,39,2,4,4,2,3,4,661,1,96.8,9.0,40.0,82.0,206.0,,True,False,True,True,SYNTHETIC_DEMO_DATA
2920,INC-00002920,2025-06-05T14:18:38Z,2025-06-05T14:38:38Z,2025-06-05T14:56:38Z,2025-06-05T15:32:38Z,,,20250605,1415,6,2,18,2,3,11,0,2,14388,1,49.5,20.0,38.0,74.0,,,False,False,False,False,SYNTHETIC_DEMO_DATA
2921,INC-00002921,2026-06-22T17:11:25Z,2026-06-22T17:19:25Z,2026-06-22T17:39:25Z,2026-06-22T20:47:25Z,2026-06-22T22:58:25Z,2026-06-23T09:26:25Z,20260622,1710,1,165,3,3,5,5,1,3,12273,1,65.2,8.0,28.0,216.0,347.0,628.0,False,False,False,True,SYNTHETIC_DEMO_DATA
2922,INC-00002922,2026-06-08T21:00:18Z,2026-06-08T21:54:18Z,2026-06-08T21:59:18Z,2026-06-08T22:07:18Z,2026-06-08T23:31:18Z,2026-06-09T10:26:18Z,20260608,2100,3,178,32,5,5,18,1,5,883,1,100,54.0,59.0,67.0,151.0,655.0,True,False,False,False,SYNTHETIC_DEMO_DATA
2923,INC-00002923,2026-06-03T08:58:39Z,2026-06-03T09:29:39Z,2026-06-03T09:53:39Z,2026-06-03T10:14:39Z,2026-06-03T14:08:39Z,2026-06-03T14:32:39Z,20260603,855,7,197,9,2,5,8,4,2,10197,1,44.8,31.0,55.0,76.0,310.0,24.0,False,False,False,True,SYNTHETIC_DEMO_DATA
2924,INC-00002924,2026-06-19T08:10:53Z,2026-06-19T08:20:53Z,2026-06-19T09:30:53Z,2026-06-19T13:56:53Z,2026-06-19T17:42:53Z,2026-06-19T23:29:53Z,20260619,810,4,45,23,1,5,18,3,1,3900,1,23.8,10.0,80.0,346.0,572.0,347.0,False,False,True,True,SYNTHETIC_DEMO_DATA
2925,INC-00002925,2026-02-27T15:32:45Z,2026-02-27T17:38:45Z,2026-02-27T17:46:45Z,2026-02-27T18:01:45Z,2026-02-27T19:39:45Z,2026-02-27T20:04:45Z,20260227,1530,2,156,42,2,5,12,4,2,7857,1,56.7,126.0,134.0,149.0,247.0,25.0,False,False,False,False,SYNTHETIC_DEMO_DATA
2926,INC-00002926,2025-03-31T14:00:34Z,2025-03-31T14:13:34Z,2025-03-31T14:21:34Z,2025-03-31T15:56:34Z,2025-03-31T23:40:34Z,2025-04-01T10:43:34Z,20250331,1400,5,23,25,2,5,5,1,2,10015,1,81.3,13.0,21.0,116.0,580.0,663.0,True,False,False,True,SYNTHETIC_DEMO_DATA
2927,INC-00002927,2025-03-25T13:19:35Z,2025-03-25T13:36:35Z,2025-03-25T13:44:35Z,2025-03-25T14:34:35Z,2025-03-25T19:18:35Z,,20250325,1315,7,130,28,3,4,17,3,3,16540,1,66.9,17.0,25.0,75.0,359.0,,False,False,True,True,SYNTHETIC_DEMO_DATA
2928,INC-00002928,2025-11-01T10:24:19Z,2025-11-01T10:38:19Z,2025-11-01T10:50:19Z,2025-11-01T11:23:19Z,2025-11-01T15:24:19Z,2025-11-02T01:15:19Z,20251101,1020,6,231,5,3,5,10,3,3,4259,1,70.7,14.0,26.0,59.0,300.0,591.0,False,False,True,True,SYNTHETIC_DEMO_DATA
2929,INC-00002929,2026-06-27T00:52:28Z,2026-06-27T01:03:28Z,2026-06-27T01:21:28Z,2026-06-27T02:22:28Z,2026-06-27T06:50:28Z,2026-06-27T16:26:28Z,20260627,50,6,118,42,1,5,1,1,1,16363,1,42.6,11.0,29.0,90.0,358.0,576.0,False,False,False,True,SYNTHETIC_DEMO_DATA
2930,INC-00002930,2025-02-08T12:51:17Z,2025-02-08T13:45:17Z,2025-02-08T14:17:17Z,2025-02-08T18:40:17Z,2025-02-08T22:52:17Z,2025-02-09T07:13:17Z,20250208,1250,6,51,37,2,5,13,3,2,16880,1,60.4,54.0,86.0,349.0,601.0,501.0,False,False,True,True,SYNTHETIC_DEMO_DATA
2931,INC-00002931,2026-02-18T13:24:03Z,2026-02-18T13:33:03Z,2026-02-18T14:13:03Z,2026-02-18T15:58:03Z,2026-02-18T17:16:03Z,2026-02-18T18:10:03Z,20260218,1320,7,130,9,2,5,6,1,2,16427,1,45.3,9.0,49.0,154.0,232.0,54.0,False,False,False,True,SYNTHETIC_DEMO_DATA
2932,INC-00002932,2026-07-26T13:37:24Z,2026-07-26T14:24:24Z,2026-07-26T14:31:24Z,2026-07-26T16:06:24Z,2026-07-26T20:04:24Z,2026-07-27T00:29:24Z,20260726,1335,7,126,8,1,5,16,2,1,17391,1,21.5,47.0,54.0,149.0,387.0,265.0,False,False,True,True,SYNTHETIC_DEMO_DATA
