LifecycleKey,IncidentKey,Stage,StageOrder,StageAtUTC,StageDateKey,AnalystKey,MinutesFromPreviousStage,SafeAction
15057,2674,Created,1,2025-06-02T13:16:51Z,20250602,4,,Transição sintética para Created.
15058,2674,Acknowledged,2,2025-06-02T13:35:51Z,20250602,4,19.0,Transição sintética para Acknowledged.
15059,2674,Triaged,3,2025-06-02T13:57:51Z,20250602,4,22.0,Transição sintética para Triaged.
15060,2674,Contained,4,2025-06-02T21:14:51Z,20250602,4,437.0,Transição sintética para Contained.
15061,2674,Resolved,5,2025-06-03T02:13:51Z,20250603,4,299.0,Transição sintética para Resolved.
15062,2674,Closed,6,2025-06-03T11:50:51Z,20250603,4,577.0,Transição sintética para Closed.
15063,2675,Created,1,2025-06-07T11:01:02Z,20250607,15,,Transição sintética para Created.
15064,2675,Acknowledged,2,2025-06-07T12:30:02Z,20250607,15,89.0,Transição sintética para Acknowledged.
15065,2675,Triaged,3,2025-06-07T12:50:02Z,20250607,15,20.0,Transição sintética para Triaged.
15066,2675,Contained,4,2025-06-07T17:43:02Z,20250607,15,293.0,Transição sintética para Contained.
15067,2675,Resolved,5,2025-06-07T23:59:02Z,20250607,15,376.0,Transição sintética para Resolved.
15068,2676,Created,1,2025-06-09T17:40:10Z,20250609,9,,Transição sintética para Created.
15069,2676,Acknowledged,2,2025-06-09T18:26:10Z,20250609,9,46.0,Transição sintética para Acknowledged.
15070,2676,Triaged,3,2025-06-09T18:35:10Z,20250609,9,9.0,Transição sintética para Triaged.
15071,2676,Contained,4,2025-06-09T19:26:10Z,20250609,9,51.0,Transição sintética para Contained.
15072,2676,Resolved,5,2025-06-10T02:45:10Z,20250610,9,439.0,Transição sintética para Resolved.
15073,2677,Created,1,2025-06-01T08:14:26Z,20250601,1,,Transição sintética para Created.
15074,2677,Acknowledged,2,2025-06-01T09:53:26Z,20250601,1,99.0,Transição sintética para Acknowledged.
15075,2677,Triaged,3,2025-06-01T10:13:26Z,20250601,1,20.0,Transição sintética para Triaged.
15076,2677,Contained,4,2025-06-01T10:46:26Z,20250601,1,33.0,Transição sintética para Contained.
15077,2677,Resolved,5,2025-06-01T16:57:26Z,20250601,1,371.0,Transição sintética para Resolved.
15078,2677,Closed,6,2025-06-02T04:14:26Z,20250602,1,677.0,Transição sintética para Closed.
15079,2678,Created,1,2025-05-06T12:01:51Z,20250506,12,,Transição sintética para Created.
15080,2678,Acknowledged,2,2025-05-06T12:42:51Z,20250506,12,41.0,Transição sintética para Acknowledged.
15081,2678,Triaged,3,2025-05-06T12:55:51Z,20250506,12,13.0,Transição sintética para Triaged.
15082,2678,Contained,4,2025-05-06T14:15:51Z,20250506,12,80.0,Transição sintética para Contained.
15083,2678,Resolved,5,2025-05-06T19:51:51Z,20250506,12,336.0,Transição sintética para Resolved.
15084,2678,Closed,6,2025-05-06T20:45:51Z,20250506,12,54.0,Transição sintética para Closed.
15085,2679,Created,1,2025-08-29T10:30:41Z,20250829,5,,Transição sintética para Created.
15086,2679,Acknowledged,2,2025-08-29T11:08:41Z,20250829,5,38.0,Transição sintética para Acknowledged.
15087,2679,Triaged,3,2025-08-29T11:26:41Z,20250829,5,18.0,Transição sintética para Triaged.
15088,2679,Contained,4,2025-08-29T15:26:41Z,20250829,5,240.0,Transição sintética para Contained.
15089,2679,Resolved,5,2025-08-29T21:11:41Z,20250829,5,345.0,Transição sintética para Resolved.
15090,2680,Created,1,2025-03-17T17:55:34Z,20250317,16,,Transição sintética para Created.
15091,2680,Acknowledged,2,2025-03-17T18:03:34Z,20250317,16,8.0,Transição sintética para Acknowledged.
15092,2680,Triaged,3,2025-03-17T18:24:34Z,20250317,16,21.0,Transição sintética para Triaged.
15093,2680,Contained,4,2025-03-17T19:11:34Z,20250317,16,47.0,Transição sintética para Contained.
15094,2680,Resolved,5,2025-03-17T20:41:34Z,20250317,16,90.0,Transição sintética para Resolved.
15095,2680,Closed,6,2025-03-18T05:06:34Z,20250318,16,505.0,Transição sintética para Closed.
15096,2681,Created,1,2025-03-06T16:43:30Z,20250306,9,,Transição sintética para Created.
15097,2681,Acknowledged,2,2025-03-06T17:00:30Z,20250306,9,17.0,Transição sintética para Acknowledged.
15098,2681,Triaged,3,2025-03-06T17:12:30Z,20250306,9,12.0,Transição sintética para Triaged.
15099,2681,Contained,4,2025-03-06T17:36:30Z,20250306,9,24.0,Transição sintética para Contained.
15100,2681,Resolved,5,2025-03-06T18:52:30Z,20250306,9,76.0,Transição sintética para Resolved.
15101,2682,Created,1,2026-06-10T07:20:05Z,20260610,5,,Transição sintética para Created.
15102,2682,Acknowledged,2,2026-06-10T07:26:05Z,20260610,5,6.0,Transição sintética para Acknowledged.
15103,2682,Triaged,3,2026-06-10T07:31:05Z,20260610,5,5.0,Transição sintética para Triaged.
15104,2682,Contained,4,2026-06-10T07:50:05Z,20260610,5,19.0,Transição sintética para Contained.
15105,2682,Resolved,5,2026-06-10T10:11:05Z,20260610,5,141.0,Transição sintética para Resolved.
15106,2682,Closed,6,2026-06-10T19:35:05Z,20260610,5,564.0,Transição sintética para Closed.
15107,2683,Created,1,2025-03-23T06:58:15Z,20250323,13,,Transição sintética para Created.
15108,2683,Acknowledged,2,2025-03-23T07:14:15Z,20250323,13,16.0,Transição sintética para Acknowledged.
15109,2683,Triaged,3,2025-03-23T07:30:15Z,20250323,13,16.0,Transição sintética para Triaged.
15110,2683,Contained,4,2025-03-23T08:42:15Z,20250323,13,72.0,Transição sintética para Contained.
15111,2683,Resolved,5,2025-03-23T11:32:15Z,20250323,13,170.0,Transição sintética para Resolved.
15112,2683,Closed,6,2025-03-23T11:58:15Z,20250323,13,26.0,Transição sintética para Closed.
15113,2684,Created,1,2025-06-23T15:35:15Z,20250623,8,,Transição sintética para Created.
15114,2684,Acknowledged,2,2025-06-23T16:08:15Z,20250623,8,33.0,Transição sintética para Acknowledged.
15115,2684,Triaged,3,2025-06-23T16:23:15Z,20250623,8,15.0,Transição sintética para Triaged.
15116,2684,Contained,4,2025-06-23T20:11:15Z,20250623,8,228.0,Transição sintética para Contained.
15117,2684,Resolved,5,2025-06-24T01:51:15Z,20250624,8,340.0,Transição sintética para Resolved.
15118,2684,Closed,6,2025-06-24T04:02:15Z,20250624,8,131.0,Transição sintética para Closed.
15119,2685,Created,1,2025-10-03T10:52:42Z,20251003,18,,Transição sintética para Created.
15120,2685,Acknowledged,2,2025-10-03T11:00:42Z,20251003,18,8.0,Transição sintética para Acknowledged.
15121,2685,Triaged,3,2025-10-03T11:16:42Z,20251003,18,16.0,Transição sintética para Triaged.
15122,2685,Contained,4,2025-10-03T11:45:42Z,20251003,18,29.0,Transição sintética para Contained.
15123,2685,Resolved,5,2025-10-03T17:33:42Z,20251003,18,348.0,Transição sintética para Resolved.
15124,2685,Closed,6,2025-10-03T17:44:42Z,20251003,18,11.0,Transição sintética para Closed.
15125,2686,Created,1,2025-07-23T00:42:02Z,20250723,12,,Transição sintética para Created.
15126,2686,Acknowledged,2,2025-07-23T01:02:02Z,20250723,12,20.0,Transição sintética para Acknowledged.
15127,2686,Triaged,3,2025-07-23T01:29:02Z,20250723,12,27.0,Transição sintética para Triaged.
15128,2686,Contained,4,2025-07-23T02:18:02Z,20250723,12,49.0,Transição sintética para Contained.
15129,2686,Resolved,5,2025-07-23T09:04:02Z,20250723,12,406.0,Transição sintética para Resolved.
15130,2686,Closed,6,2025-07-23T10:48:02Z,20250723,12,104.0,Transição sintética para Closed.
15131,2687,Created,1,2025-02-04T14:57:19Z,20250204,5,,Transição sintética para Created.
15132,2687,Acknowledged,2,2025-02-04T15:42:19Z,20250204,5,45.0,Transição sintética para Acknowledged.
15133,2687,Triaged,3,2025-02-04T16:01:19Z,20250204,5,19.0,Transição sintética para Triaged.
15134,2687,Contained,4,2025-02-04T16:51:19Z,20250204,5,50.0,Transição sintética para Contained.
15135,2687,Resolved,5,2025-02-04T17:07:19Z,20250204,5,16.0,Transição sintética para Resolved.
15136,2687,Closed,6,2025-02-05T04:38:19Z,20250205,5,691.0,Transição sintética para Closed.
15137,2688,Created,1,2025-11-13T12:33:52Z,20251113,14,,Transição sintética para Created.
15138,2688,Acknowledged,2,2025-11-13T13:19:52Z,20251113,14,46.0,Transição sintética para Acknowledged.
15139,2688,Triaged,3,2025-11-13T13:26:52Z,20251113,14,7.0,Transição sintética para Triaged.
15140,2688,Contained,4,2025-11-13T15:03:52Z,20251113,14,97.0,Transição sintética para Contained.
15141,2688,Resolved,5,2025-11-13T16:26:52Z,20251113,14,83.0,Transição sintética para Resolved.
15142,2688,Closed,6,2025-11-13T22:40:52Z,20251113,14,374.0,Transição sintética para Closed.
15143,2689,Created,1,2026-07-30T16:31:44Z,20260730,8,,Transição sintética para Created.
15144,2689,Acknowledged,2,2026-07-30T16:43:44Z,20260730,8,12.0,Transição sintética para Acknowledged.
15145,2689,Triaged,3,2026-07-30T16:50:44Z,20260730,8,7.0,Transição sintética para Triaged.
15146,2689,Contained,4,2026-07-30T17:59:44Z,20260730,8,69.0,Transição sintética para Contained.
15147,2689,Resolved,5,2026-07-30T18:41:44Z,20260730,8,42.0,Transição sintética para Resolved.
15148,2690,Created,1,2025-04-10T19:15:57Z,20250410,18,,Transição sintética para Created.
15149,2690,Acknowledged,2,2025-04-10T20:01:57Z,20250410,18,46.0,Transição sintética para Acknowledged.
15150,2690,Triaged,3,2025-04-10T20:15:57Z,20250410,18,14.0,Transição sintética para Triaged.
15151,2690,Contained,4,2025-04-10T21:46:57Z,20250410,18,91.0,Transição sintética para Contained.
15152,2690,Resolved,5,2025-04-11T05:17:57Z,20250411,18,451.0,Transição sintética para Resolved.
15153,2690,Closed,6,2025-04-11T14:18:57Z,20250411,18,541.0,Transição sintética para Closed.
15154,2691,Created,1,2026-06-18T09:57:08Z,20260618,11,,Transição sintética para Created.
15155,2691,Acknowledged,2,2026-06-18T10:30:08Z,20260618,11,33.0,Transição sintética para Acknowledged.
15156,2691,Triaged,3,2026-06-18T10:36:08Z,20260618,11,6.0,Transição sintética para Triaged.
15157,2691,Contained,4,2026-06-18T11:22:08Z,20260618,11,46.0,Transição sintética para Contained.
15158,2692,Created,1,2025-11-06T11:49:00Z,20251106,4,,Transição sintética para Created.
15159,2692,Acknowledged,2,2025-11-06T12:25:00Z,20251106,4,36.0,Transição sintética para Acknowledged.
15160,2692,Triaged,3,2025-11-06T12:39:00Z,20251106,4,14.0,Transição sintética para Triaged.
15161,2692,Contained,4,2025-11-06T14:36:00Z,20251106,4,117.0,Transição sintética para Contained.
15162,2692,Resolved,5,2025-11-06T22:29:00Z,20251106,4,473.0,Transição sintética para Resolved.
15163,2692,Closed,6,2025-11-07T08:38:00Z,20251107,4,609.0,Transição sintética para Closed.
15164,2693,Created,1,2025-10-13T15:53:42Z,20251013,17,,Transição sintética para Created.
15165,2693,Acknowledged,2,2025-10-13T16:00:42Z,20251013,17,7.0,Transição sintética para Acknowledged.
15166,2693,Triaged,3,2025-10-13T16:48:42Z,20251013,17,48.0,Transição sintética para Triaged.
15167,2693,Contained,4,2025-10-13T17:12:42Z,20251013,17,24.0,Transição sintética para Contained.
15168,2693,Resolved,5,2025-10-13T19:09:42Z,20251013,17,117.0,Transição sintética para Resolved.
15169,2693,Closed,6,2025-10-14T06:43:42Z,20251014,17,694.0,Transição sintética para Closed.
15170,2694,Created,1,2025-03-13T16:06:45Z,20250313,9,,Transição sintética para Created.
15171,2694,Acknowledged,2,2025-03-13T16:37:45Z,20250313,9,31.0,Transição sintética para Acknowledged.
15172,2694,Triaged,3,2025-03-13T17:25:45Z,20250313,9,48.0,Transição sintética para Triaged.
15173,2695,Created,1,2025-12-05T06:26:06Z,20251205,2,,Transição sintética para Created.
15174,2695,Acknowledged,2,2025-12-05T06:31:06Z,20251205,2,5.0,Transição sintética para Acknowledged.
15175,2695,Triaged,3,2025-12-05T06:40:06Z,20251205,2,9.0,Transição sintética para Triaged.
15176,2695,Contained,4,2025-12-05T06:54:06Z,20251205,2,14.0,Transição sintética para Contained.
15177,2695,Resolved,5,2025-12-05T13:09:06Z,20251205,2,375.0,Transição sintética para Resolved.
15178,2695,Closed,6,2025-12-05T19:45:06Z,20251205,2,396.0,Transição sintética para Closed.
15179,2696,Created,1,2025-12-09T10:30:00Z,20251209,14,,Transição sintética para Created.
15180,2696,Acknowledged,2,2025-12-09T10:34:00Z,20251209,14,4.0,Transição sintética para Acknowledged.
15181,2696,Triaged,3,2025-12-09T10:51:00Z,20251209,14,17.0,Transição sintética para Triaged.
15182,2696,Contained,4,2025-12-09T11:50:00Z,20251209,14,59.0,Transição sintética para Contained.
15183,2696,Resolved,5,2025-12-09T16:58:00Z,20251209,14,308.0,Transição sintética para Resolved.
15184,2697,Created,1,2026-02-05T13:29:28Z,20260205,7,,Transição sintética para Created.
15185,2697,Acknowledged,2,2026-02-05T13:47:28Z,20260205,7,18.0,Transição sintética para Acknowledged.
15186,2697,Triaged,3,2026-02-05T13:58:28Z,20260205,7,11.0,Transição sintética para Triaged.
15187,2697,Contained,4,2026-02-05T15:06:28Z,20260205,7,68.0,Transição sintética para Contained.
15188,2697,Resolved,5,2026-02-05T16:38:28Z,20260205,7,92.0,Transição sintética para Resolved.
15189,2697,Closed,6,2026-02-05T20:51:28Z,20260205,7,253.0,Transição sintética para Closed.
15190,2698,Created,1,2026-05-11T17:28:44Z,20260511,16,,Transição sintética para Created.
15191,2698,Acknowledged,2,2026-05-11T17:35:44Z,20260511,16,7.0,Transição sintética para Acknowledged.
15192,2698,Triaged,3,2026-05-11T17:42:44Z,20260511,16,7.0,Transição sintética para Triaged.
15193,2698,Contained,4,2026-05-11T19:47:44Z,20260511,16,125.0,Transição sintética para Contained.
15194,2698,Resolved,5,2026-05-11T22:45:44Z,20260511,16,178.0,Transição sintética para Resolved.
15195,2698,Closed,6,2026-05-12T06:26:44Z,20260512,16,461.0,Transição sintética para Closed.
15196,2699,Created,1,2026-01-28T00:38:38Z,20260128,11,,Transição sintética para Created.
15197,2699,Acknowledged,2,2026-01-28T00:56:38Z,20260128,11,18.0,Transição sintética para Acknowledged.
15198,2699,Triaged,3,2026-01-28T01:11:38Z,20260128,11,15.0,Transição sintética para Triaged.
15199,2699,Contained,4,2026-01-28T01:23:38Z,20260128,11,12.0,Transição sintética para Contained.
15200,2699,Resolved,5,2026-01-28T02:25:38Z,20260128,11,62.0,Transição sintética para Resolved.
15201,2699,Closed,6,2026-01-28T11:33:38Z,20260128,11,548.0,Transição sintética para Closed.
15202,2700,Created,1,2025-06-25T19:44:12Z,20250625,3,,Transição sintética para Created.
15203,2700,Acknowledged,2,2025-06-25T20:05:12Z,20250625,3,21.0,Transição sintética para Acknowledged.
15204,2700,Triaged,3,2025-06-25T20:16:12Z,20250625,3,11.0,Transição sintética para Triaged.
15205,2700,Contained,4,2025-06-25T22:35:12Z,20250625,3,139.0,Transição sintética para Contained.
15206,2700,Resolved,5,2025-06-26T00:17:12Z,20250626,3,102.0,Transição sintética para Resolved.
15207,2700,Closed,6,2025-06-26T06:01:12Z,20250626,3,344.0,Transição sintética para Closed.
15208,2701,Created,1,2025-10-18T08:09:53Z,20251018,14,,Transição sintética para Created.
15209,2701,Acknowledged,2,2025-10-18T08:25:53Z,20251018,14,16.0,Transição sintética para Acknowledged.
15210,2701,Triaged,3,2025-10-18T08:42:53Z,20251018,14,17.0,Transição sintética para Triaged.
15211,2701,Contained,4,2025-10-18T10:12:53Z,20251018,14,90.0,Transição sintética para Contained.
15212,2701,Resolved,5,2025-10-18T16:21:53Z,20251018,14,369.0,Transição sintética para Resolved.
15213,2702,Created,1,2026-02-06T18:38:36Z,20260206,8,,Transição sintética para Created.
15214,2702,Acknowledged,2,2026-02-06T20:15:36Z,20260206,8,97.0,Transição sintética para Acknowledged.
15215,2702,Triaged,3,2026-02-06T20:34:36Z,20260206,8,19.0,Transição sintética para Triaged.
15216,2702,Contained,4,2026-02-06T21:15:36Z,20260206,8,41.0,Transição sintética para Contained.
15217,2702,Resolved,5,2026-02-07T00:04:36Z,20260207,8,169.0,Transição sintética para Resolved.
15218,2702,Closed,6,2026-02-07T05:36:36Z,20260207,8,332.0,Transição sintética para Closed.
15219,2703,Created,1,2025-02-28T15:31:30Z,20250228,17,,Transição sintética para Created.
15220,2703,Acknowledged,2,2025-02-28T15:39:30Z,20250228,17,8.0,Transição sintética para Acknowledged.
15221,2703,Triaged,3,2025-02-28T15:57:30Z,20250228,17,18.0,Transição sintética para Triaged.
15222,2703,Contained,4,2025-02-28T17:22:30Z,20250228,17,85.0,Transição sintética para Contained.
15223,2703,Resolved,5,2025-03-01T10:07:30Z,20250301,17,1005.0,Transição sintética para Resolved.
15224,2703,Closed,6,2025-03-01T19:06:30Z,20250301,17,539.0,Transição sintética para Closed.
15225,2704,Created,1,2025-07-21T18:12:04Z,20250721,10,,Transição sintética para Created.
15226,2704,Acknowledged,2,2025-07-21T18:19:04Z,20250721,10,7.0,Transição sintética para Acknowledged.
15227,2704,Triaged,3,2025-07-21T18:59:04Z,20250721,10,40.0,Transição sintética para Triaged.
15228,2705,Created,1,2025-03-31T15:02:02Z,20250331,4,,Transição sintética para Created.
15229,2705,Acknowledged,2,2025-03-31T15:14:02Z,20250331,4,12.0,Transição sintética para Acknowledged.
15230,2705,Triaged,3,2025-03-31T15:23:02Z,20250331,4,9.0,Transição sintética para Triaged.
15231,2705,Contained,4,2025-03-31T15:54:02Z,20250331,4,31.0,Transição sintética para Contained.
15232,2705,Resolved,5,2025-03-31T18:16:02Z,20250331,4,142.0,Transição sintética para Resolved.
15233,2705,Closed,6,2025-04-01T04:44:02Z,20250401,4,628.0,Transição sintética para Closed.
15234,2706,Created,1,2025-11-28T16:11:45Z,20251128,15,,Transição sintética para Created.
15235,2706,Acknowledged,2,2025-11-28T16:23:45Z,20251128,15,12.0,Transição sintética para Acknowledged.
15236,2706,Triaged,3,2025-11-28T16:43:45Z,20251128,15,20.0,Transição sintética para Triaged.
15237,2706,Contained,4,2025-11-28T18:28:45Z,20251128,15,105.0,Transição sintética para Contained.
15238,2706,Resolved,5,2025-11-28T20:31:45Z,20251128,15,123.0,Transição sintética para Resolved.
15239,2706,Closed,6,2025-11-29T03:08:45Z,20251129,15,397.0,Transição sintética para Closed.
