alert_id,event_id,detected_at,source_product,asset_id,rule_id,severity,false_positive,safe_summary,data_classification
ALT-00017749,EVT-00010748,2025-06-08T09:24:18Z,EDY RECON,AST-0198,RUL-024,Informational,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00017750,EVT-00018713,2025-02-04T11:21:46Z,EDY Sentinel,AST-0195,RUL-029,Low,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00017751,EVT-00026678,2025-08-02T09:00:50Z,EDY Sentinel,AST-0171,RUL-004,Low,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00017752,EVT-00034643,2025-02-21T18:25:07Z,External Synthetic,AST-0014,RUL-004,Medium,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00017753,EVT-00042608,2025-10-21T05:07:24Z,External Synthetic,AST-0070,RUL-025,Informational,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00017754,EVT-00050573,2025-12-09T13:58:59Z,EDY RECON,AST-0183,RUL-028,Medium,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00017755,EVT-00058538,2026-01-03T07:39:37Z,EDY SIEM,AST-0089,RUL-035,Informational,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00017756,EVT-00066503,2025-09-20T06:29:22Z,External Synthetic,AST-0093,RUL-037,Medium,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00017757,EVT-00074468,2026-06-27T12:27:37Z,External Synthetic,AST-0006,RUL-018,Informational,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00017758,EVT-00082433,2025-03-06T23:22:47Z,External Synthetic,AST-0050,RUL-034,Informational,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00017759,EVT-00090398,2025-09-23T06:40:25Z,EDY Sentinel,AST-0050,RUL-010,Informational,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00017760,EVT-00098363,2025-03-08T19:44:55Z,External Synthetic,AST-0041,RUL-004,Informational,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00017761,EVT-00106328,2026-01-18T19:12:50Z,EDY SIEM,AST-0219,RUL-007,Informational,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00017762,EVT-00114293,2025-10-23T10:54:07Z,EDY Shield,AST-0140,RUL-034,Low,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00017763,EVT-00002258,2026-05-07T01:21:20Z,EDY Shield,AST-0037,RUL-002,Informational,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00017764,EVT-00010223,2026-05-19T13:58:06Z,EDY SIEM,AST-0122,RUL-011,Low,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00017765,EVT-00018188,2025-12-12T14:58:54Z,EDY SIEM,AST-0001,RUL-024,Critical,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00017766,EVT-00026153,2025-05-12T13:25:06Z,External Synthetic,AST-0004,RUL-015,Low,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00017767,EVT-00034118,2026-02-17T16:55:25Z,EDY RECON,AST-0188,RUL-026,Low,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00017768,EVT-00042083,2025-06-26T16:15:49Z,EDY Sentinel,AST-0028,RUL-037,Low,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00017769,EVT-00050048,2026-06-08T10:56:02Z,EDY RECON,AST-0171,RUL-012,Informational,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00017770,EVT-00058013,2026-03-20T16:21:09Z,External Synthetic,AST-0023,RUL-022,Informational,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00017771,EVT-00065978,2025-12-14T11:40:02Z,EDY Sentinel,AST-0038,RUL-028,Low,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00017772,EVT-00073943,2025-07-30T02:06:11Z,External Synthetic,AST-0038,RUL-043,Informational,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00017773,EVT-00081908,2025-11-08T15:28:39Z,External Synthetic,AST-0052,RUL-004,Informational,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00017774,EVT-00089873,2026-01-02T09:38:01Z,External Synthetic,AST-0048,RUL-007,Informational,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00017775,EVT-00097838,2026-03-17T09:51:40Z,EDY SIEM,AST-0226,RUL-015,High,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00017776,EVT-00105803,2025-12-31T09:12:15Z,External Synthetic,AST-0098,RUL-023,Critical,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00017777,EVT-00113768,2025-06-29T08:42:51Z,EDY SIEM,AST-0232,RUL-018,Low,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00017778,EVT-00001733,2025-02-25T11:25:54Z,EDY RECON,AST-0082,RUL-005,Low,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00017779,EVT-00009698,2025-06-22T21:25:51Z,EDY SIEM,AST-0004,RUL-035,Low,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00017780,EVT-00017663,2025-02-12T18:26:03Z,External Synthetic,AST-0238,RUL-018,Medium,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00017781,EVT-00025628,2025-05-20T06:52:46Z,EDY SIEM,AST-0192,RUL-035,Medium,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00017782,EVT-00033593,2026-03-04T17:06:31Z,External Synthetic,AST-0194,RUL-019,Medium,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00017783,EVT-00041558,2025-04-08T16:28:28Z,EDY Shield,AST-0047,RUL-012,Low,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00017784,EVT-00049523,2026-04-27T06:49:39Z,EDY Shield,AST-0210,RUL-003,Low,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00017785,EVT-00057488,2026-06-27T19:41:18Z,EDY Shield,AST-0020,RUL-038,Low,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00017786,EVT-00065453,2025-10-01T16:23:17Z,External Synthetic,AST-0130,RUL-021,Low,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00017787,EVT-00073418,2026-06-04T14:23:54Z,EDY Shield,AST-0181,RUL-003,Critical,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00017788,EVT-00081383,2025-09-10T12:59:00Z,External Synthetic,AST-0026,RUL-030,Low,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00017789,EVT-00089348,2026-05-27T18:55:38Z,EDY SIEM,AST-0064,RUL-016,Low,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00017790,EVT-00097313,2025-10-21T09:56:50Z,EDY SIEM,AST-0119,RUL-020,Informational,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00017791,EVT-00105278,2026-01-13T13:05:48Z,EDY Sentinel,AST-0086,RUL-012,High,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00017792,EVT-00113243,2026-07-19T14:00:30Z,EDY Shield,AST-0129,RUL-022,High,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00017793,EVT-00001207,2025-05-15T11:07:34Z,External Synthetic,AST-0130,RUL-041,Informational,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00017794,EVT-00009173,2025-11-03T14:27:56Z,EDY Sentinel,AST-0194,RUL-043,Informational,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00017795,EVT-00017138,2025-03-13T12:55:34Z,EDY SIEM,AST-0121,RUL-032,High,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00017796,EVT-00025103,2025-12-19T20:06:59Z,EDY Shield,AST-0113,RUL-023,Low,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00017797,EVT-00033068,2026-07-01T15:34:34Z,EDY SIEM,AST-0102,RUL-013,Low,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00017798,EVT-00041033,2025-04-20T12:22:18Z,EDY Sentinel,AST-0007,RUL-045,Critical,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00017799,EVT-00048998,2025-06-01T15:42:56Z,External Synthetic,AST-0061,RUL-045,Low,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00017800,EVT-00056963,2025-03-31T17:53:42Z,External Synthetic,AST-0149,RUL-043,Low,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00017801,EVT-00064928,2025-08-17T08:54:42Z,External Synthetic,AST-0056,RUL-007,Informational,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00017802,EVT-00072893,2025-02-02T08:10:30Z,External Synthetic,AST-0181,RUL-025,Informational,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00017803,EVT-00080858,2025-03-28T12:03:19Z,EDY Sentinel,AST-0111,RUL-008,Medium,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00017804,EVT-00088823,2025-06-18T19:25:13Z,External Synthetic,AST-0128,RUL-029,Informational,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00017805,EVT-00096788,2026-07-10T02:13:01Z,External Synthetic,AST-0198,RUL-031,Informational,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00017806,EVT-00104753,2026-05-04T11:20:45Z,EDY SIEM,AST-0079,RUL-041,Informational,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00017807,EVT-00112718,2026-01-10T16:25:51Z,External Synthetic,AST-0058,RUL-017,Medium,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00017808,EVT-00000682,2026-02-18T07:49:29Z,External Synthetic,AST-0022,RUL-031,Low,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00017809,EVT-00008647,2026-07-22T11:18:15Z,External Synthetic,AST-0085,RUL-027,Low,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00017810,EVT-00016613,2026-05-04T22:54:37Z,External Synthetic,AST-0052,RUL-037,Medium,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00017811,EVT-00024578,2025-10-23T13:59:19Z,EDY Shield,AST-0226,RUL-012,Medium,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00017812,EVT-00032543,2026-05-01T16:14:47Z,EDY Sentinel,AST-0138,RUL-042,Informational,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00017813,EVT-00040508,2025-12-06T04:55:29Z,EDY Sentinel,AST-0076,RUL-024,High,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00017814,EVT-00048473,2025-05-06T16:16:48Z,EDY SIEM,AST-0221,RUL-017,Medium,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00017815,EVT-00056438,2025-10-30T12:46:54Z,EDY Sentinel,AST-0193,RUL-011,Informational,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00017816,EVT-00064403,2026-05-22T08:19:10Z,External Synthetic,AST-0055,RUL-009,Informational,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00017817,EVT-00072368,2026-07-10T15:31:19Z,EDY SIEM,AST-0082,RUL-013,Medium,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00017818,EVT-00080333,2025-02-17T06:28:37Z,External Synthetic,AST-0218,RUL-016,Medium,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00017819,EVT-00088298,2026-07-29T16:40:25Z,External Synthetic,AST-0097,RUL-011,Informational,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00017820,EVT-00096263,2025-02-13T15:42:47Z,EDY Sentinel,AST-0196,RUL-045,Medium,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00017821,EVT-00104228,2025-12-01T07:42:05Z,External Synthetic,AST-0201,RUL-005,Low,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00017822,EVT-00112193,2025-12-23T11:43:05Z,EDY Sentinel,AST-0196,RUL-008,Medium,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00017823,EVT-00000157,2025-12-15T16:57:51Z,EDY Shield,AST-0169,RUL-007,Informational,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00017824,EVT-00008122,2026-01-26T16:53:36Z,EDY SIEM,AST-0007,RUL-017,High,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00017825,EVT-00016087,2026-03-29T06:23:31Z,External Synthetic,AST-0035,RUL-037,Informational,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00017826,EVT-00024053,2026-02-21T17:07:06Z,EDY Sentinel,AST-0027,RUL-023,Low,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00017827,EVT-00032018,2025-12-27T07:05:40Z,EDY Sentinel,AST-0023,RUL-011,Medium,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00017828,EVT-00039983,2025-11-09T22:48:17Z,External Synthetic,AST-0062,RUL-010,Informational,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00017829,EVT-00047948,2025-11-11T12:31:25Z,EDY RECON,AST-0050,RUL-010,Informational,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00017830,EVT-00055913,2025-08-05T21:04:42Z,EDY SIEM,AST-0201,RUL-033,Informational,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00017831,EVT-00063878,2025-05-20T15:49:13Z,External Synthetic,AST-0168,RUL-035,Informational,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00017832,EVT-00071843,2026-03-06T06:25:59Z,EDY Shield,AST-0020,RUL-014,Medium,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00017833,EVT-00079808,2026-03-11T14:26:46Z,EDY RECON,AST-0159,RUL-010,Low,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00017834,EVT-00087773,2026-07-02T16:09:45Z,External Synthetic,AST-0143,RUL-036,Informational,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00017835,EVT-00095738,2025-03-25T14:39:50Z,External Synthetic,AST-0088,RUL-024,Low,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00017836,EVT-00103703,2025-09-20T05:05:08Z,External Synthetic,AST-0038,RUL-010,Low,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00017837,EVT-00111668,2026-04-01T19:38:28Z,EDY Shield,AST-0198,RUL-018,Medium,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00017838,EVT-00119633,2025-08-25T00:57:23Z,EDY Sentinel,AST-0168,RUL-013,Low,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00017839,EVT-00007597,2025-08-04T10:41:12Z,EDY SIEM,AST-0098,RUL-030,Informational,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00017840,EVT-00015562,2025-09-18T13:38:06Z,EDY Shield,AST-0049,RUL-015,Informational,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00017841,EVT-00023527,2025-09-17T17:50:09Z,EDY SIEM,AST-0190,RUL-003,Informational,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00017842,EVT-00031493,2026-06-28T10:05:44Z,EDY SIEM,AST-0080,RUL-026,Informational,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00017843,EVT-00039458,2025-12-19T17:16:16Z,External Synthetic,AST-0112,RUL-018,Low,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00017844,EVT-00047423,2025-06-23T12:10:46Z,EDY SIEM,AST-0200,RUL-036,Informational,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00017845,EVT-00055388,2026-01-19T00:52:20Z,External Synthetic,AST-0104,RUL-026,Medium,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00017846,EVT-00063353,2026-03-16T06:53:56Z,External Synthetic,AST-0051,RUL-002,Informational,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00017847,EVT-00071318,2026-06-12T03:30:26Z,External Synthetic,AST-0177,RUL-020,Informational,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00017848,EVT-00079283,2025-05-18T17:23:15Z,External Synthetic,AST-0134,RUL-043,Medium,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00017849,EVT-00087248,2025-12-01T16:37:29Z,EDY Sentinel,AST-0098,RUL-019,Informational,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00017850,EVT-00095213,2025-12-10T18:35:46Z,EDY Shield,AST-0005,RUL-037,Medium,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00017851,EVT-00103178,2025-10-06T15:41:29Z,EDY Sentinel,AST-0063,RUL-043,Informational,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00017852,EVT-00111143,2025-09-09T10:15:32Z,External Synthetic,AST-0064,RUL-035,Informational,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00017853,EVT-00119108,2026-01-28T15:16:32Z,EDY Shield,AST-0005,RUL-027,Informational,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00017854,EVT-00007072,2025-04-16T13:37:09Z,EDY Sentinel,AST-0136,RUL-035,high,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00017855,EVT-00015037,2025-06-03T19:30:53Z,External Synthetic,AST-0095,RUL-021,Informational,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00017856,EVT-00023002,2026-04-07T22:26:44Z,External Synthetic,AST-0114,RUL-007,Informational,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00017857,EVT-00030968,2026-05-26T19:40:26Z,EDY Shield,AST-0122,RUL-018,Low,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00017858,EVT-00038933,2025-07-01T20:24:54Z,External Synthetic,AST-0133,RUL-005,Low,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00017859,EVT-00046898,2026-05-01T16:36:54Z,External Synthetic,AST-0206,RUL-009,Informational,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00017860,EVT-00054863,2026-01-16T12:57:21Z,External Synthetic,AST-0149,RUL-006,Informational,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00017861,EVT-00062828,2026-07-18T22:46:59Z,EDY Shield,AST-0075,RUL-035,Low,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00017862,EVT-00070793,2025-02-09T12:25:05Z,External Synthetic,AST-0156,RUL-020,Low,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00017863,EVT-00078758,2026-06-26T00:11:13Z,External Synthetic,AST-0032,RUL-012,Informational,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00017864,EVT-00086723,2026-01-25T14:33:36Z,EDY SIEM,AST-0095,RUL-025,Informational,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00017865,EVT-00094688,2025-05-24T18:23:19Z,EDY SIEM,AST-0191,RUL-045,Medium,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00017866,EVT-00102653,2026-07-24T08:32:39Z,EDY SIEM,AST-0073,RUL-012,Informational,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00017867,EVT-00110618,2025-12-20T21:05:38Z,EDY Shield,AST-0235,RUL-032,Low,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00017868,EVT-00118583,2026-06-06T18:47:27Z,EDY SIEM,AST-0239,RUL-001,Informational,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00017869,EVT-00006547,2025-11-27T19:16:25Z,External Synthetic,AST-0165,RUL-015,Informational,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00017870,EVT-00014512,2026-04-23T10:19:42Z,EDY Shield,AST-0077,RUL-040,Informational,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00017871,EVT-00022477,2025-05-21T00:15:23Z,EDY RECON,AST-0003,RUL-042,Low,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00017872,EVT-00030442,2025-10-09T11:49:22Z,EDY Sentinel,AST-0051,RUL-035,Informational,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00017873,EVT-00038408,2025-02-05T15:00:11Z,External Synthetic,AST-0161,RUL-005,Critical,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00017874,EVT-00046373,2026-07-03T18:31:16Z,EDY SIEM,AST-0230,RUL-041,Low,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00017875,EVT-00054338,2025-12-29T12:17:45Z,External Synthetic,AST-0211,RUL-020,Low,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00017876,EVT-00062303,2025-09-12T15:05:07Z,External Synthetic,AST-0020,RUL-004,Low,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00017877,EVT-00070268,2025-07-02T17:29:06Z,External Synthetic,AST-0162,RUL-028,Informational,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00017878,EVT-00078233,2026-04-04T17:39:56Z,EDY SIEM,AST-0164,RUL-005,Informational,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00017879,EVT-00086198,2025-06-12T11:44:44Z,EDY Sentinel,AST-0042,RUL-040,Medium,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00017880,EVT-00094163,2025-08-26T12:32:22Z,External Synthetic,AST-0113,RUL-030,Informational,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00017881,EVT-00102128,2025-02-27T09:50:11Z,EDY SIEM,AST-0101,RUL-023,Informational,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00017882,EVT-00110093,2026-07-05T12:38:22Z,EDY Sentinel,AST-0053,RUL-027,Informational,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00017883,EVT-00118058,2025-10-07T10:41:07Z,External Synthetic,AST-0167,RUL-014,Informational,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00017884,EVT-00006022,2025-06-27T17:03:01Z,External Synthetic,AST-0055,RUL-039,Low,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00017885,EVT-00013987,2025-07-09T19:29:50Z,External Synthetic,AST-0159,RUL-024,Informational,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00017886,EVT-00021952,2025-08-19T15:21:40Z,EDY Sentinel,AST-0007,RUL-039,Informational,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00017887,EVT-00029917,2026-03-30T08:13:35Z,External Synthetic,AST-0220,RUL-029,Low,TRUE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
ALT-00017888,EVT-00037882,2025-06-25T12:45:51Z,EDY Shield,AST-0226,RUL-004,Critical,FALSE,Alerta sintético sem conteúdo operacional.,SYNTHETIC_DEMO_DATA
